HMDB_ID,id,formula,mz,charge,ion
HMDB0046471,"TG(22:0/16:1(9Z)/22:2(13Z,16Z))",C63H116O6,967.869915,-1,[M-H]1-
HMDB0046472,"TG(22:0/16:1(9Z)/22:4(7Z,10Z,13Z,16Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046473,"TG(22:0/16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046478,"TG(22:0/16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046480,TG(22:0/16:1(9Z)/o-18:0),C59H114O5,901.8593503,-1,[M-H]1-
HMDB0046484,TG(22:0/18:1(11Z)/16:1(9Z)),C59H110O6,913.8229648,-1,[M-H]1-
HMDB0046485,TG(22:0/18:1(11Z)/18:1(11Z)),C61H114O6,941.8542649,-1,[M-H]1-
HMDB0046486,TG(22:0/18:1(11Z)/18:1(9Z)),C61H114O6,941.8542649,-1,[M-H]1-
HMDB0046487,TG(22:0/18:1(11Z)/20:1(11Z)),C63H118O6,969.885565,-1,[M-H]1-
HMDB0046488,"TG(22:0/18:1(11Z)/20:3(5Z,8Z,11Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046491,"TG(22:0/18:1(11Z)/18:2(9Z,12Z))",C61H112O6,939.8386149,-1,[M-H]1-
HMDB0046492,"TG(22:0/18:1(11Z)/18:3(6Z,9Z,12Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0046493,TG(22:0/18:1(11Z)/20:2n6),C63H116O6,967.869915,-1,[M-H]1-
HMDB0046494,TG(22:0/18:1(11Z)/20:3n6),C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046495,"TG(22:0/18:1(11Z)/20:4(5Z,8Z,11Z,14Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046499,"TG(22:0/18:1(11Z)/18:3(9Z,12Z,15Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0046501,"TG(22:0/18:1(11Z)/20:4(8Z,11Z,14Z,17Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046502,"TG(22:0/18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046509,TG(22:0/18:1(9Z)/16:1(9Z)),C59H110O6,913.8229648,-1,[M-H]1-
HMDB0046510,TG(22:0/18:1(9Z)/18:1(11Z)),C61H114O6,941.8542649,-1,[M-H]1-
HMDB0046511,TG(22:0/18:1(9Z)/18:1(9Z)),C61H114O6,941.8542649,-1,[M-H]1-
HMDB0046512,TG(22:0/18:1(9Z)/20:1(11Z)),C63H118O6,969.885565,-1,[M-H]1-
HMDB0046513,"TG(22:0/18:1(9Z)/20:3(5Z,8Z,11Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046516,"TG(22:0/18:1(9Z)/18:2(9Z,12Z))",C61H112O6,939.8386149,-1,[M-H]1-
HMDB0046517,"TG(22:0/18:1(9Z)/18:3(6Z,9Z,12Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0046518,TG(22:0/18:1(9Z)/20:2n6),C63H116O6,967.869915,-1,[M-H]1-
HMDB0046519,TG(22:0/18:1(9Z)/20:3n6),C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046520,"TG(22:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046524,"TG(22:0/18:1(9Z)/18:3(9Z,12Z,15Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0046526,"TG(22:0/18:1(9Z)/20:4(8Z,11Z,14Z,17Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046527,"TG(22:0/18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046533,TG(22:0/20:1(11Z)/14:1(9Z)),C59H110O6,913.8229648,-1,[M-H]1-
HMDB0046534,TG(22:0/20:1(11Z)/16:1(9Z)),C61H114O6,941.8542649,-1,[M-H]1-
HMDB0046535,TG(22:0/20:1(11Z)/18:1(11Z)),C63H118O6,969.885565,-1,[M-H]1-
HMDB0046536,TG(22:0/20:1(11Z)/18:1(9Z)),C63H118O6,969.885565,-1,[M-H]1-
HMDB0046541,"TG(22:0/20:1(11Z)/18:2(9Z,12Z))",C63H116O6,967.869915,-1,[M-H]1-
HMDB0046542,"TG(22:0/20:1(11Z)/18:3(6Z,9Z,12Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046549,"TG(22:0/20:1(11Z)/18:3(9Z,12Z,15Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046550,"TG(22:0/20:1(11Z)/18:4(6Z,9Z,12Z,15Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046555,TG(22:0/20:1(11Z)/o-18:0),C63H122O5,957.9219506,-1,[M-H]1-
HMDB0046559,"TG(22:0/20:3(5Z,8Z,11Z)/16:1(9Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0046560,"TG(22:0/20:3(5Z,8Z,11Z)/18:1(11Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046561,"TG(22:0/20:3(5Z,8Z,11Z)/18:1(9Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046566,"TG(22:0/20:3(5Z,8Z,11Z)/18:2(9Z,12Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046567,"TG(22:0/20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046574,"TG(22:0/20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046580,"TG(22:0/20:3(5Z,8Z,11Z)/o-18:0)",C63H118O5,953.8906504,-1,[M-H]1-
HMDB0046583,TG(22:0/22:1(13Z)/14:1(9Z)),C61H114O6,941.8542649,-1,[M-H]1-
HMDB0046584,TG(22:0/22:1(13Z)/16:1(9Z)),C63H118O6,969.885565,-1,[M-H]1-
HMDB0046608,TG(22:0/24:1(15Z)/14:1(9Z)),C63H118O6,969.885565,-1,[M-H]1-
HMDB0046633,"TG(22:0/18:2(9Z,12Z)/14:1(9Z))",C57H104O6,883.7760146,-1,[M-H]1-
HMDB0046635,"TG(22:0/18:2(9Z,12Z)/18:1(11Z))",C61H112O6,939.8386149,-1,[M-H]1-
HMDB0046636,"TG(22:0/18:2(9Z,12Z)/18:1(9Z))",C61H112O6,939.8386149,-1,[M-H]1-
HMDB0046637,"TG(22:0/18:2(9Z,12Z)/20:1(11Z))",C63H116O6,967.869915,-1,[M-H]1-
HMDB0046638,"TG(22:0/18:2(9Z,12Z)/20:3(5Z,8Z,11Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046641,"TG(22:0/18:2(9Z,12Z)/18:2(9Z,12Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0046643,"TG(22:0/18:2(9Z,12Z)/20:2n6)",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046644,"TG(22:0/18:2(9Z,12Z)/20:3n6)",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046645,"TG(22:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046651,"TG(22:0/18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046655,"TG(22:0/18:2(9Z,12Z)/o-18:0)",C61H116O5,927.8750004,-1,[M-H]1-
HMDB0046658,"TG(22:0/18:3(6Z,9Z,12Z)/14:1(9Z))",C57H102O6,881.7603645,-1,[M-H]1-
HMDB0046660,"TG(22:0/18:3(6Z,9Z,12Z)/18:1(11Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0046661,"TG(22:0/18:3(6Z,9Z,12Z)/18:1(9Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0046662,"TG(22:0/18:3(6Z,9Z,12Z)/20:1(11Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046663,"TG(22:0/18:3(6Z,9Z,12Z)/20:3(5Z,8Z,11Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046668,"TG(22:0/18:3(6Z,9Z,12Z)/20:2n6)",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046669,"TG(22:0/18:3(6Z,9Z,12Z)/20:3n6)",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046677,"TG(22:0/18:3(6Z,9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046680,"TG(22:0/18:3(6Z,9Z,12Z)/o-18:0)",C61H114O5,925.8593503,-1,[M-H]1-
HMDB0046684,TG(22:0/20:2n6/16:1(9Z)),C61H112O6,939.8386149,-1,[M-H]1-
HMDB0046685,TG(22:0/20:2n6/18:1(11Z)),C63H116O6,967.869915,-1,[M-H]1-
HMDB0046686,TG(22:0/20:2n6/18:1(9Z)),C63H116O6,967.869915,-1,[M-H]1-
HMDB0046691,"TG(22:0/20:2n6/18:2(9Z,12Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046692,"TG(22:0/20:2n6/18:3(6Z,9Z,12Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046699,"TG(22:0/20:2n6/18:3(9Z,12Z,15Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046700,"TG(22:0/20:2n6/18:4(6Z,9Z,12Z,15Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046705,TG(22:0/20:2n6/o-18:0),C63H120O5,955.9063005,-1,[M-H]1-
HMDB0046709,TG(22:0/20:3n6/16:1(9Z)),C61H110O6,937.8229648,-1,[M-H]1-
HMDB0046710,TG(22:0/20:3n6/18:1(11Z)),C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046711,TG(22:0/20:3n6/18:1(9Z)),C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046716,"TG(22:0/20:3n6/18:2(9Z,12Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046717,"TG(22:0/20:3n6/18:3(6Z,9Z,12Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046724,"TG(22:0/20:3n6/18:3(9Z,12Z,15Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046730,TG(22:0/20:3n6/o-18:0),C63H118O5,953.8906504,-1,[M-H]1-
HMDB0046735,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/18:1(11Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046736,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/18:1(9Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046741,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046750,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046755,"TG(22:0/20:4(5Z,8Z,11Z,14Z)/o-18:0)",C63H116O5,951.8750004,-1,[M-H]1-
HMDB0046758,"TG(22:0/22:2(13Z,16Z)/14:1(9Z))",C61H112O6,939.8386149,-1,[M-H]1-
HMDB0046759,"TG(22:0/22:2(13Z,16Z)/16:1(9Z))",C63H116O6,967.869915,-1,[M-H]1-
HMDB0046784,"TG(22:0/22:4(7Z,10Z,13Z,16Z)/16:1(9Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046809,"TG(22:0/22:5(4Z,7Z,10Z,13Z,16Z)/16:1(9Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046833,"TG(22:0/18:3(9Z,12Z,15Z)/14:1(9Z))",C57H102O6,881.7603645,-1,[M-H]1-
HMDB0046835,"TG(22:0/18:3(9Z,12Z,15Z)/18:1(11Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0046836,"TG(22:0/18:3(9Z,12Z,15Z)/18:1(9Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0046837,"TG(22:0/18:3(9Z,12Z,15Z)/20:1(11Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0046838,"TG(22:0/18:3(9Z,12Z,15Z)/20:3(5Z,8Z,11Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046843,"TG(22:0/18:3(9Z,12Z,15Z)/20:2n6)",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046844,"TG(22:0/18:3(9Z,12Z,15Z)/20:3n6)",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046852,"TG(22:0/18:3(9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046855,"TG(22:0/18:3(9Z,12Z,15Z)/o-18:0)",C61H114O5,925.8593503,-1,[M-H]1-
HMDB0046858,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/14:1(9Z))",C57H100O6,879.7447145,-1,[M-H]1-
HMDB0046862,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/20:1(11Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046868,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/20:2n6)",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046870,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046876,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/20:4(8Z,11Z,14Z,17Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046877,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0046880,"TG(22:0/18:4(6Z,9Z,12Z,15Z)/o-18:0)",C61H112O5,923.8437002,-1,[M-H]1-
HMDB0046885,"TG(22:0/20:4(8Z,11Z,14Z,17Z)/18:1(11Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046886,"TG(22:0/20:4(8Z,11Z,14Z,17Z)/18:1(9Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0046891,"TG(22:0/20:4(8Z,11Z,14Z,17Z)/18:2(9Z,12Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046900,"TG(22:0/20:4(8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046905,"TG(22:0/20:4(8Z,11Z,14Z,17Z)/o-18:0)",C63H116O5,951.8750004,-1,[M-H]1-
HMDB0046910,"TG(22:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:1(11Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046911,"TG(22:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046917,"TG(22:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:3(6Z,9Z,12Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046924,"TG(22:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:3(9Z,12Z,15Z))",C63H106O6,957.7916647,-1,[M-H]1-
HMDB0046925,"TG(22:0/20:5(5Z,8Z,11Z,14Z,17Z)/18:4(6Z,9Z,12Z,15Z))",C63H104O6,955.7760146,-1,[M-H]1-
HMDB0046930,"TG(22:0/20:5(5Z,8Z,11Z,14Z,17Z)/o-18:0)",C63H114O5,949.8593503,-1,[M-H]1-
HMDB0046934,"TG(22:0/22:5(7Z,10Z,13Z,16Z,19Z)/16:1(9Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0046983,TG(22:0/o-18:0/14:1(9Z)),C57H110O5,873.8280502,-1,[M-H]1-
HMDB0046984,TG(22:0/o-18:0/16:1(9Z)),C59H114O5,901.8593503,-1,[M-H]1-
HMDB0046987,TG(22:0/o-18:0/20:1(11Z)),C63H122O5,957.9219506,-1,[M-H]1-
HMDB0046988,"TG(22:0/o-18:0/20:3(5Z,8Z,11Z))",C63H118O5,953.8906504,-1,[M-H]1-
HMDB0046991,"TG(22:0/o-18:0/18:2(9Z,12Z))",C61H116O5,927.8750004,-1,[M-H]1-
HMDB0046992,"TG(22:0/o-18:0/18:3(6Z,9Z,12Z))",C61H114O5,925.8593503,-1,[M-H]1-
HMDB0046993,TG(22:0/o-18:0/20:2n6),C63H120O5,955.9063005,-1,[M-H]1-
HMDB0046994,TG(22:0/o-18:0/20:3n6),C63H118O5,953.8906504,-1,[M-H]1-
HMDB0046995,"TG(22:0/o-18:0/20:4(5Z,8Z,11Z,14Z))",C63H116O5,951.8750004,-1,[M-H]1-
HMDB0046999,"TG(22:0/o-18:0/18:3(9Z,12Z,15Z))",C61H114O5,925.8593503,-1,[M-H]1-
HMDB0047000,"TG(22:0/o-18:0/18:4(6Z,9Z,12Z,15Z))",C61H112O5,923.8437002,-1,[M-H]1-
HMDB0047001,"TG(22:0/o-18:0/20:4(8Z,11Z,14Z,17Z))",C63H116O5,951.8750004,-1,[M-H]1-
HMDB0047002,"TG(22:0/o-18:0/20:5(5Z,8Z,11Z,14Z,17Z))",C63H114O5,949.8593503,-1,[M-H]1-
HMDB0047007,TG(24:0/14:0/16:1(9Z)),C57H108O6,887.8073147,-1,[M-H]1-
HMDB0047008,TG(24:0/14:0/18:1(11Z)),C59H112O6,915.8386149,-1,[M-H]1-
HMDB0047009,TG(24:0/14:0/18:1(9Z)),C59H112O6,915.8386149,-1,[M-H]1-
HMDB0047011,"TG(24:0/14:0/20:3(5Z,8Z,11Z))",C61H112O6,939.8386149,-1,[M-H]1-
HMDB0047012,TG(24:0/14:0/22:1(13Z)),C63H120O6,971.9012151,-1,[M-H]1-
HMDB0047014,"TG(24:0/14:0/18:2(9Z,12Z))",C59H110O6,913.8229648,-1,[M-H]1-
HMDB0047016,TG(24:0/14:0/20:2n6),C61H114O6,941.8542649,-1,[M-H]1-
HMDB0047017,TG(24:0/14:0/20:3n6),C61H112O6,939.8386149,-1,[M-H]1-
HMDB0047018,"TG(24:0/14:0/20:4(5Z,8Z,11Z,14Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0047019,"TG(24:0/14:0/22:2(13Z,16Z))",C63H118O6,969.885565,-1,[M-H]1-
HMDB0047020,"TG(24:0/14:0/22:4(7Z,10Z,13Z,16Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0047021,"TG(24:0/14:0/22:5(4Z,7Z,10Z,13Z,16Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0047024,"TG(24:0/14:0/20:4(8Z,11Z,14Z,17Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0047026,"TG(24:0/14:0/22:5(7Z,10Z,13Z,16Z,19Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0047027,"TG(24:0/14:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0047054,TG(24:0/16:0/14:1(9Z)),C57H108O6,887.8073147,-1,[M-H]1-
HMDB0047055,TG(24:0/16:0/16:1(9Z)),C59H112O6,915.8386149,-1,[M-H]1-
HMDB0047058,TG(24:0/16:0/20:1(11Z)),C63H120O6,971.9012151,-1,[M-H]1-
HMDB0047059,"TG(24:0/16:0/20:3(5Z,8Z,11Z))",C63H116O6,967.869915,-1,[M-H]1-
HMDB0047062,"TG(24:0/16:0/18:2(9Z,12Z))",C61H114O6,941.8542649,-1,[M-H]1-
HMDB0047063,"TG(24:0/16:0/18:3(6Z,9Z,12Z))",C61H112O6,939.8386149,-1,[M-H]1-
HMDB0047064,TG(24:0/16:0/20:2n6),C63H118O6,969.885565,-1,[M-H]1-
HMDB0047065,TG(24:0/16:0/20:3n6),C63H116O6,967.869915,-1,[M-H]1-
HMDB0047066,"TG(24:0/16:0/20:4(5Z,8Z,11Z,14Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0047070,"TG(24:0/16:0/18:3(9Z,12Z,15Z))",C61H112O6,939.8386149,-1,[M-H]1-
HMDB0047071,"TG(24:0/16:0/18:4(6Z,9Z,12Z,15Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0047072,"TG(24:0/16:0/20:4(8Z,11Z,14Z,17Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0047073,"TG(24:0/16:0/20:5(5Z,8Z,11Z,14Z,17Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0047078,TG(24:0/18:0/14:1(9Z)),C59H112O6,915.8386149,-1,[M-H]1-
HMDB0047080,TG(24:0/18:0/18:1(11Z)),C63H120O6,971.9012151,-1,[M-H]1-
HMDB0047081,TG(24:0/18:0/18:1(9Z)),C63H120O6,971.9012151,-1,[M-H]1-
HMDB0047086,"TG(24:0/18:0/18:2(9Z,12Z))",C63H118O6,969.885565,-1,[M-H]1-
HMDB0047087,"TG(24:0/18:0/18:3(6Z,9Z,12Z))",C63H116O6,967.869915,-1,[M-H]1-
HMDB0047094,"TG(24:0/18:0/18:3(9Z,12Z,15Z))",C63H116O6,967.869915,-1,[M-H]1-
HMDB0047095,"TG(24:0/18:0/18:4(6Z,9Z,12Z,15Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0047103,TG(24:0/20:0/16:1(9Z)),C63H120O6,971.9012151,-1,[M-H]1-
HMDB0047126,TG(24:0/22:0/14:1(9Z)),C63H120O6,971.9012151,-1,[M-H]1-
HMDB0047176,TG(24:0/14:1(9Z)/18:1(11Z)),C59H110O6,913.8229648,-1,[M-H]1-
HMDB0047177,TG(24:0/14:1(9Z)/18:1(9Z)),C59H110O6,913.8229648,-1,[M-H]1-
HMDB0047178,TG(24:0/14:1(9Z)/20:1(11Z)),C61H114O6,941.8542649,-1,[M-H]1-
HMDB0047179,"TG(24:0/14:1(9Z)/20:3(5Z,8Z,11Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0047180,TG(24:0/14:1(9Z)/22:1(13Z)),C63H118O6,969.885565,-1,[M-H]1-
HMDB0047184,TG(24:0/14:1(9Z)/20:2n6),C61H112O6,939.8386149,-1,[M-H]1-
HMDB0047185,TG(24:0/14:1(9Z)/20:3n6),C61H110O6,937.8229648,-1,[M-H]1-
HMDB0047187,"TG(24:0/14:1(9Z)/22:2(13Z,16Z))",C63H116O6,967.869915,-1,[M-H]1-
HMDB0047188,"TG(24:0/14:1(9Z)/22:4(7Z,10Z,13Z,16Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0047189,"TG(24:0/14:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0047194,"TG(24:0/14:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0047196,TG(24:0/14:1(9Z)/o-18:0),C59H114O5,901.8593503,-1,[M-H]1-
HMDB0047199,TG(24:0/16:1(9Z)/16:1(9Z)),C59H110O6,913.8229648,-1,[M-H]1-
HMDB0047200,TG(24:0/16:1(9Z)/18:1(11Z)),C61H114O6,941.8542649,-1,[M-H]1-
HMDB0047201,TG(24:0/16:1(9Z)/18:1(9Z)),C61H114O6,941.8542649,-1,[M-H]1-
HMDB0047202,TG(24:0/16:1(9Z)/20:1(11Z)),C63H118O6,969.885565,-1,[M-H]1-
HMDB0047203,"TG(24:0/16:1(9Z)/20:3(5Z,8Z,11Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0047206,"TG(24:0/16:1(9Z)/18:2(9Z,12Z))",C61H112O6,939.8386149,-1,[M-H]1-
HMDB0047207,"TG(24:0/16:1(9Z)/18:3(6Z,9Z,12Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0047208,TG(24:0/16:1(9Z)/20:2n6),C63H116O6,967.869915,-1,[M-H]1-
HMDB0047209,TG(24:0/16:1(9Z)/20:3n6),C63H114O6,965.8542649,-1,[M-H]1-
HMDB0047210,"TG(24:0/16:1(9Z)/20:4(5Z,8Z,11Z,14Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0047214,"TG(24:0/16:1(9Z)/18:3(9Z,12Z,15Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0047216,"TG(24:0/16:1(9Z)/20:4(8Z,11Z,14Z,17Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0047217,"TG(24:0/16:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))",C63H110O6,961.8229648,-1,[M-H]1-
HMDB0047222,TG(24:0/18:1(11Z)/14:1(9Z)),C59H110O6,913.8229648,-1,[M-H]1-
HMDB0047223,TG(24:0/18:1(11Z)/16:1(9Z)),C61H114O6,941.8542649,-1,[M-H]1-
HMDB0047224,TG(24:0/18:1(11Z)/18:1(11Z)),C63H118O6,969.885565,-1,[M-H]1-
HMDB0047225,TG(24:0/18:1(11Z)/18:1(9Z)),C63H118O6,969.885565,-1,[M-H]1-
HMDB0047230,"TG(24:0/18:1(11Z)/18:2(9Z,12Z))",C63H116O6,967.869915,-1,[M-H]1-
HMDB0047231,"TG(24:0/18:1(11Z)/18:3(6Z,9Z,12Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0047238,"TG(24:0/18:1(11Z)/18:3(9Z,12Z,15Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0047239,"TG(24:0/18:1(11Z)/18:4(6Z,9Z,12Z,15Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0047244,TG(24:0/18:1(11Z)/o-18:0),C63H122O5,957.9219506,-1,[M-H]1-
HMDB0047246,TG(24:0/18:1(9Z)/14:1(9Z)),C59H110O6,913.8229648,-1,[M-H]1-
HMDB0047247,TG(24:0/18:1(9Z)/16:1(9Z)),C61H114O6,941.8542649,-1,[M-H]1-
HMDB0047248,TG(24:0/18:1(9Z)/18:1(11Z)),C63H118O6,969.885565,-1,[M-H]1-
HMDB0047249,TG(24:0/18:1(9Z)/18:1(9Z)),C63H118O6,969.885565,-1,[M-H]1-
HMDB0047254,"TG(24:0/18:1(9Z)/18:2(9Z,12Z))",C63H116O6,967.869915,-1,[M-H]1-
HMDB0047255,"TG(24:0/18:1(9Z)/18:3(6Z,9Z,12Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0047262,"TG(24:0/18:1(9Z)/18:3(9Z,12Z,15Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0047263,"TG(24:0/18:1(9Z)/18:4(6Z,9Z,12Z,15Z))",C63H112O6,963.8386149,-1,[M-H]1-
HMDB0047268,TG(24:0/18:1(9Z)/o-18:0),C63H122O5,957.9219506,-1,[M-H]1-
HMDB0047270,TG(24:0/20:1(11Z)/14:1(9Z)),C61H114O6,941.8542649,-1,[M-H]1-
HMDB0047271,TG(24:0/20:1(11Z)/16:1(9Z)),C63H118O6,969.885565,-1,[M-H]1-
HMDB0047294,"TG(24:0/20:3(5Z,8Z,11Z)/14:1(9Z))",C61H110O6,937.8229648,-1,[M-H]1-
HMDB0047295,"TG(24:0/20:3(5Z,8Z,11Z)/16:1(9Z))",C63H114O6,965.8542649,-1,[M-H]1-
HMDB0047318,TG(24:0/22:1(13Z)/14:1(9Z)),C63H118O6,969.885565,-1,[M-H]1-
HMDB0047367,"TG(24:0/18:2(9Z,12Z)/16:1(9Z))",C61H112O6,939.8386149,-1,[M-H]1-
